ID_Lote,Fecha,ID_Producto,ID_Linea,ID_Turno,Leche_Usada_Litros,Azucar_Usada_Kg,Otros_Insumos_Kg,Produccion_Programada_Kg,Produccion_Real_Kg,Produccion_Conforme_Kg,Produccion_Defectuosa_Kg,Tiempo_Planificado_Horas,Tiempo_Operativo_Horas,Tiempo_Parada_Horas,Tiempo_Total_Horas,Consumo_Vapor_m3,Consumo_Energia_kWh,Costo_Materia_Prima_USD,Costo_Energia_USD,Costo_ManoObra_USD,Costo_Total_USD,Costo_Unitario_USD_Kg,Estado_Calidad,Nombre_Producto,Categoria_Producto,Presentacion_Kg,Rendimiento_Teorico_L_Kg,Nombre_Linea,Capacidad_Nominal_Kg_Hora,Nombre_Turno
LOT-202607-1041,2026-07-13,PROD004,LIN001,TUR002,1248.56,60.0,6.0,300,284.78,279.0,5.78,1.2,1.29,0.38,1.67,143.02,92.78,575.4,182.76,75.15,833.31,2.93,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1042,2026-07-13,PROD002,LIN002,TUR002,2357.27,120.0,12.0,600,592.53,564.98,27.55,1.2,1.27,0.0,1.27,277.42,189.4,1092.05,355.63,95.25,1542.93,2.6,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202607-1043,2026-07-13,PROD001,LIN002,TUR003,1528.39,80.0,8.0,400,405.91,385.53,20.38,0.8,0.79,0.0,0.79,201.43,126.0,709.92,256.84,59.25,1026.01,2.53,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1044,2026-07-13,PROD005,LIN003,TUR003,4358.76,200.0,20.0,1000,981.32,905.58,75.74,1.25,1.22,0.68,1.9,509.97,337.65,2000.68,652.48,209.0,2862.16,2.92,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202607-1045,2026-07-13,PROD004,LIN003,TUR001,4061.82,200.0,20.0,1000,976.67,947.04,29.63,1.25,1.25,0.63,1.88,511.17,350.18,1875.96,655.43,206.8,2738.19,2.8,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1046,2026-07-14,PROD003,LIN003,TUR001,3034.82,160.0,16.0,800,782.37,734.0,48.37,1.0,0.99,0.88,1.87,370.78,240.4,1410.62,473.78,205.7,2090.1,2.67,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1047,2026-07-15,PROD002,LIN001,TUR003,1123.39,60.0,6.0,300,295.1,279.2,15.9,1.2,1.16,1.0,2.16,158.9,105.13,522.82,203.3,97.2,823.32,2.79,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202607-1048,2026-07-15,PROD003,LIN001,TUR002,1115.2,60.0,6.0,300,284.77,266.45,18.32,1.2,1.27,0.0,1.27,144.45,90.76,519.38,184.23,57.15,760.76,2.67,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1049,2026-07-15,PROD002,LIN001,TUR002,1127.03,60.0,6.0,300,297.17,288.09,9.08,1.2,1.29,0.0,1.29,148.16,96.31,524.35,189.35,58.05,771.75,2.6,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1050,2026-07-15,PROD002,LIN002,TUR001,2261.67,120.0,12.0,600,578.97,521.52,57.45,1.2,1.17,0.0,1.17,305.69,180.5,1051.9,388.49,87.75,1528.14,2.64,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1051,2026-07-15,PROD001,LIN002,TUR001,1525.3,80.0,8.0,400,382.66,380.75,1.91,0.8,0.85,0.0,0.85,177.71,136.49,708.63,229.63,63.75,1002.01,2.62,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1052,2026-07-15,PROD004,LIN002,TUR003,1599.42,80.0,8.0,400,393.43,375.8,17.63,0.8,0.77,0.0,0.77,191.09,128.36,739.76,244.71,57.75,1042.22,2.65,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1053,2026-07-15,PROD005,LIN003,TUR001,4456.78,200.0,20.0,1000,982.16,929.2,52.96,1.25,1.27,1.0,2.27,473.91,297.58,2041.85,604.4,249.7,2895.95,2.95,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1054,2026-07-15,PROD004,LIN003,TUR001,4092.72,200.0,20.0,1000,996.59,936.24,60.35,1.25,1.24,0.98,2.22,496.23,319.66,1888.94,633.84,244.2,2766.98,2.78,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1055,2026-07-15,PROD001,LIN003,TUR001,3872.01,200.0,20.0,1000,980.09,904.51,75.58,1.25,1.33,0.0,1.33,466.15,300.12,1796.24,595.39,146.3,2537.93,2.59,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1056,2026-07-16,PROD003,LIN001,TUR002,1180.06,60.0,6.0,300,286.46,276.08,10.38,1.2,1.16,0.0,1.16,147.31,84.87,546.63,186.96,52.2,785.79,2.74,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1057,2026-07-16,PROD001,LIN002,TUR001,1874.65,100.0,10.0,500,487.75,460.03,27.72,1.0,1.06,0.0,1.06,232.88,144.35,872.35,296.78,79.5,1248.63,2.56,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1058,2026-07-16,PROD005,LIN002,TUR002,2125.32,100.0,10.0,500,468.59,456.17,12.42,1.0,1.06,0.0,1.06,225.88,173.19,977.63,291.84,79.5,1348.97,2.88,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202607-1059,2026-07-16,PROD003,LIN003,TUR001,3048.9,160.0,16.0,800,756.39,747.15,9.24,1.0,0.97,0.33,1.3,386.61,272.49,1416.54,496.63,143.0,2056.17,2.72,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1060,2026-07-17,PROD001,LIN002,TUR003,1502.18,80.0,8.0,400,401.33,387.58,13.75,0.8,0.79,0.0,0.79,198.67,140.72,698.92,255.29,59.25,1013.46,2.53,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1061,2026-07-17,PROD005,LIN003,TUR001,3098.39,140.0,14.0,700,666.83,631.73,35.1,0.88,0.88,0.9,1.78,340.7,214.87,1420.32,434.62,195.8,2050.74,3.08,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1062,2026-07-18,PROD001,LIN002,TUR002,1874.38,100.0,10.0,500,484.65,436.56,48.09,1.0,0.99,0.75,1.74,226.28,155.8,872.24,290.23,130.5,1292.97,2.67,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202607-1063,2026-07-18,PROD003,LIN002,TUR001,1914.7,100.0,10.0,500,485.9,480.48,5.42,1.0,0.98,0.0,0.98,230.29,179.07,889.17,297.84,73.5,1260.51,2.59,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1064,2026-07-18,PROD004,LIN003,TUR002,4251.05,200.0,20.0,1000,977.84,932.39,45.45,1.25,1.22,0.0,1.22,517.71,358.13,1955.44,664.23,134.2,2753.87,2.82,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1065,2026-07-18,PROD002,LIN003,TUR001,3118.7,160.0,16.0,800,804.85,763.67,41.18,1.0,0.98,0.0,0.98,386.38,295.8,1445.85,499.15,107.8,2052.8,2.55,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1066,2026-07-18,PROD002,LIN003,TUR002,3775.83,200.0,20.0,1000,987.47,950.67,36.8,1.25,1.26,0.0,1.26,490.41,350.37,1755.85,630.54,138.6,2524.99,2.56,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1067,2026-07-19,PROD001,LIN002,TUR002,1499.43,80.0,8.0,400,390.85,377.68,13.17,0.8,0.83,1.04,1.87,204.19,143.47,697.76,262.24,140.25,1100.25,2.82,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202607-1068,2026-07-19,PROD001,LIN002,TUR003,2317.53,120.0,12.0,600,583.57,555.27,28.3,1.2,1.22,0.0,1.22,291.66,208.71,1075.36,375.04,91.5,1541.9,2.64,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1069,2026-07-19,PROD003,LIN003,TUR003,3738.18,200.0,20.0,1000,1015.18,1008.42,6.76,1.25,1.31,0.0,1.31,517.76,313.69,1740.04,658.95,144.1,2543.09,2.51,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202607-1070,2026-07-20,PROD001,LIN001,TUR003,971.75,50.0,5.0,250,242.1,225.88,16.22,1.0,1.05,0.0,1.05,128.79,73.62,450.63,163.38,47.25,661.26,2.73,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202607-1071,2026-07-20,PROD003,LIN001,TUR002,938.21,50.0,5.0,250,250.95,242.26,8.69,1.0,1.04,0.0,1.04,128.25,85.5,436.55,164.16,46.8,647.51,2.58,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1072,2026-07-20,PROD005,LIN002,TUR002,2210.46,100.0,10.0,500,478.26,472.24,6.02,1.0,1.05,0.0,1.05,249.14,166.34,1013.39,318.93,78.75,1411.07,2.95,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202607-1073,2026-07-20,PROD004,LIN002,TUR001,2044.33,100.0,10.0,500,504.4,495.33,9.07,1.0,1.0,0.0,1.0,259.72,150.4,943.62,329.71,75.0,1348.33,2.67,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1074,2026-07-20,PROD005,LIN002,TUR001,2630.94,120.0,12.0,600,580.24,577.34,2.9,1.2,1.2,0.0,1.2,267.64,183.14,1206.99,343.14,90.0,1640.13,2.83,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1075,2026-07-20,PROD003,LIN003,TUR002,2581.62,140.0,14.0,700,674.02,646.13,27.89,0.88,0.88,0.94,1.82,318.94,206.2,1203.28,407.47,200.2,1810.95,2.69,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1076,2026-07-20,PROD003,LIN003,TUR003,2630.31,140.0,14.0,700,654.53,638.25,16.28,0.88,0.93,0.0,0.93,339.25,208.98,1223.73,432.18,102.3,1758.21,2.69,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202607-1077,2026-07-20,PROD002,LIN003,TUR002,3103.68,160.0,16.0,800,804.76,795.77,8.99,1.0,0.99,0.74,1.73,411.61,240.4,1439.55,522.78,190.3,2152.63,2.67,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1078,2026-07-21,PROD003,LIN002,TUR001,1893.93,100.0,10.0,500,488.17,469.18,18.99,1.0,1.07,0.0,1.07,238.66,150.75,880.45,304.48,80.25,1265.18,2.59,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1079,2026-07-21,PROD003,LIN003,TUR002,2745.95,140.0,14.0,700,702.73,675.48,27.25,0.88,0.85,0.0,0.85,356.06,227.15,1272.3,454.53,93.5,1820.33,2.59,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1080,2026-07-21,PROD004,LIN003,TUR003,3245.78,160.0,16.0,800,797.24,786.35,10.89,1.0,1.04,0.0,1.04,407.05,277.94,1499.23,521.81,114.4,2135.44,2.68,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202607-1081,2026-07-21,PROD004,LIN003,TUR002,3362.43,160.0,16.0,800,795.86,775.86,20.0,1.0,1.02,0.23,1.25,387.25,239.47,1548.22,493.44,137.5,2179.16,2.74,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1082,2026-07-22,PROD001,LIN001,TUR001,946.27,50.0,5.0,250,239.28,228.62,10.66,1.0,0.97,0.0,0.97,126.69,70.72,439.93,160.51,43.65,644.09,2.69,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202607-1083,2026-07-22,PROD004,LIN002,TUR001,2421.34,120.0,12.0,600,589.01,557.4,31.61,1.2,1.21,0.0,1.21,289.0,198.45,1118.96,370.61,90.75,1580.32,2.68,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1084,2026-07-22,PROD004,LIN002,TUR001,2126.7,100.0,10.0,500,492.4,436.35,56.05,1.0,0.98,0.0,0.98,231.61,176.12,978.21,299.07,73.5,1350.78,2.74,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1085,2026-07-23,PROD003,LIN001,TUR001,765.17,40.0,4.0,200,198.42,195.69,2.73,0.8,0.8,0.21,1.01,105.22,67.78,355.37,134.4,45.45,535.22,2.7,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202607-1086,2026-07-23,PROD003,LIN001,TUR003,740.34,40.0,4.0,200,197.53,190.36,7.17,0.8,0.8,0.0,0.8,102.98,63.67,344.94,131.22,36.0,512.16,2.59,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202607-1087,2026-07-23,PROD004,LIN002,TUR001,1694.1,80.0,8.0,400,389.47,379.06,10.41,0.8,0.82,0.0,0.82,206.04,142.3,779.52,264.32,61.5,1105.34,2.84,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1088,2026-07-23,PROD003,LIN002,TUR001,2226.0,120.0,12.0,600,595.75,533.42,62.33,1.2,1.2,0.25,1.45,282.7,193.72,1036.92,362.49,108.75,1508.16,2.53,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1089,2026-07-23,PROD001,LIN002,TUR003,1866.35,100.0,10.0,500,486.19,477.94,8.25,1.0,1.0,0.0,1.0,230.89,173.58,868.87,297.9,75.0,1241.77,2.55,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1090,2026-07-23,PROD002,LIN003,TUR001,3940.08,200.0,20.0,1000,1000.99,979.32,21.67,1.25,1.29,0.0,1.29,528.83,296.32,1824.83,670.15,141.9,2636.88,2.63,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1091,2026-07-24,PROD005,LIN001,TUR001,888.18,40.0,4.0,200,192.83,188.06,4.77,0.8,0.83,0.0,0.83,103.2,60.04,407.04,131.04,37.35,575.43,2.98,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202607-1092,2026-07-24,PROD001,LIN001,TUR002,1157.24,60.0,6.0,300,296.27,290.76,5.51,1.2,1.18,0.0,1.18,140.56,96.51,537.04,180.25,53.1,770.39,2.6,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1093,2026-07-24,PROD005,LIN001,TUR002,845.45,40.0,4.0,200,190.47,186.51,3.96,0.8,0.85,0.0,0.85,95.09,68.88,389.09,122.37,38.25,549.71,2.89,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1094,2026-07-24,PROD005,LIN002,TUR003,1684.13,80.0,8.0,400,373.19,347.61,25.58,0.8,0.79,0.0,0.79,173.29,113.85,775.33,221.61,59.25,1056.19,2.83,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1095,2026-07-24,PROD001,LIN002,TUR001,1944.21,100.0,10.0,500,487.08,445.24,41.84,1.0,1.02,0.0,1.02,250.69,168.27,901.57,321.02,76.5,1299.09,2.67,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1096,2026-07-24,PROD003,LIN002,TUR003,2268.64,120.0,12.0,600,574.62,553.71,20.91,1.2,1.17,0.0,1.17,266.18,167.44,1054.83,339.51,87.75,1482.09,2.58,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1097,2026-07-25,PROD001,LIN001,TUR003,1131.39,60.0,6.0,300,291.76,285.91,5.85,1.2,1.15,0.0,1.15,136.39,102.79,526.18,176.0,51.75,753.93,2.58,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202607-1098,2026-07-25,PROD005,LIN001,TUR001,1336.35,60.0,6.0,300,296.5,277.57,18.93,1.2,1.21,0.0,1.21,137.73,105.51,612.27,177.94,54.45,844.66,2.85,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202607-1099,2026-07-25,PROD001,LIN003,TUR001,3843.87,200.0,20.0,1000,943.61,935.64,7.97,1.25,1.2,0.8,2.0,465.02,330.46,1784.43,597.68,220.0,2602.11,2.76,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1100,2026-07-25,PROD002,LIN003,TUR001,2693.01,140.0,14.0,700,691.69,684.24,7.45,0.88,0.94,0.26,1.2,325.7,219.57,1250.06,417.19,132.0,1799.25,2.6,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202607-1101,2026-07-26,PROD004,LIN001,TUR001,848.52,40.0,4.0,200,197.63,193.41,4.22,0.8,0.81,0.16,0.97,104.77,70.14,390.38,134.14,43.65,568.17,2.87,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202607-1102,2026-07-26,PROD005,LIN001,TUR001,880.21,40.0,4.0,200,192.23,190.35,1.88,0.8,0.84,0.0,0.84,93.61,55.88,403.69,119.04,37.8,560.53,2.92,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202607-1103,2026-07-26,PROD003,LIN001,TUR001,768.92,40.0,4.0,200,193.49,192.52,0.97,0.8,0.82,0.0,0.82,94.9,68.36,356.95,122.08,36.9,515.93,2.67,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202607-1104,2026-07-26,PROD001,LIN002,TUR001,2318.05,120.0,12.0,600,587.89,580.21,7.68,1.2,1.27,1.07,2.34,279.4,214.47,1075.58,361.02,175.5,1612.1,2.74,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202607-1105,2026-07-26,PROD005,LIN002,TUR002,2568.82,120.0,12.0,600,577.75,574.86,2.89,1.2,1.22,1.09,2.31,282.49,175.03,1180.9,359.99,173.25,1714.14,2.97,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202607-1106,2026-07-26,PROD002,LIN002,TUR003,1879.96,100.0,10.0,500,475.8,453.94,21.86,1.0,1.0,0.0,1.0,234.56,142.93,874.58,298.62,75.0,1248.2,2.62,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1107,2026-07-26,PROD001,LIN003,TUR002,3004.35,160.0,16.0,800,797.34,729.25,68.09,1.0,1.04,0.0,1.04,382.7,239.18,1397.83,487.94,114.4,2000.17,2.51,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1108,2026-07-26,PROD005,LIN003,TUR002,3567.15,160.0,16.0,800,782.56,722.94,59.62,1.0,1.03,0.0,1.03,396.92,275.67,1634.2,509.38,113.3,2256.88,2.88,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1109,2026-07-26,PROD003,LIN003,TUR002,3039.28,160.0,16.0,800,761.74,742.47,19.27,1.0,1.07,0.56,1.63,354.02,228.13,1412.5,452.2,179.3,2044.0,2.68,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1110,2026-07-27,PROD001,LIN001,TUR001,780.08,40.0,4.0,200,197.51,191.15,6.36,0.8,0.81,0.0,0.81,97.55,57.95,361.63,124.01,36.45,522.09,2.64,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202607-1111,2026-07-27,PROD003,LIN002,TUR002,1490.16,80.0,8.0,400,373.41,351.21,22.2,0.8,0.85,0.19,1.04,173.38,129.58,693.87,223.61,78.0,995.48,2.67,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202607-1112,2026-07-27,PROD003,LIN003,TUR002,3939.73,200.0,20.0,1000,974.33,953.33,21.0,1.25,1.26,0.56,1.82,489.36,310.25,1824.69,624.46,200.2,2649.35,2.72,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202607-1113,2026-07-28,PROD005,LIN001,TUR002,1044.98,50.0,5.0,250,236.72,221.36,15.36,1.0,0.96,0.0,0.96,117.21,73.46,481.39,149.47,43.2,674.06,2.85,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1114,2026-07-28,PROD004,LIN001,TUR002,1053.31,50.0,5.0,250,235.44,226.04,9.4,1.0,1.07,0.0,1.07,126.76,75.87,484.89,161.22,48.15,694.26,2.95,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202607-1115,2026-07-28,PROD003,LIN002,TUR003,2215.58,120.0,12.0,600,564.1,557.14,6.96,1.2,1.28,0.0,1.28,293.29,175.44,1032.54,373.0,96.0,1501.54,2.66,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1116,2026-07-28,PROD002,LIN002,TUR003,2222.44,120.0,12.0,600,591.74,551.43,40.31,1.2,1.28,0.39,1.67,309.34,173.61,1035.42,392.04,125.25,1552.71,2.62,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202607-1117,2026-07-28,PROD001,LIN003,TUR003,3086.39,160.0,16.0,800,783.92,757.48,26.44,1.0,1.05,0.0,1.05,364.69,256.39,1432.28,468.39,115.5,2016.17,2.57,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
